,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 1,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,total_nitrate,distance_to_shore,datenum,dayofyear,month,year,station,pH_total_spectro_out,oxygen,normalized_DIC,salinityeffect_DIC,normalized_TA,salinityeffect_TA
10,10,10,10,10,10,10,10,10,10,10,10,10,10,resultsCefas,10,2331.09633986379,1,2091.92443508784,2,2331.09633986379,2091.92443508784,1,4,1,1,3,1,auto,35.15,18.9681461824,0.0,0.0,417.4815714285714,10328.646428139078,68.61866471560312,0.0308499999999999,0.8687999999999999,28356.443136286667,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.018951243457229,435.7224781005745,434.2255935506876,1904.0441945735329,173.40815496290452,14.472085551402085,445.16650764657976,76.55533182933767,3.627942740272125,0.0339318141702194,0.0284044528482958,0.0,0.0,0.0078131372713032,11.008129053568874,4.138975029862245,2.6835310965181645,8.018951243457229,8.009862224504822,8.107174545376099,8.142454952609603,0.0001900345122143,0.0002249032254132,-0.0002754432678335,-0.0002249032254132,-0.0002419904748595,0.0002618876535451,1.1834862141225486,1.1994329481726953,0.6899225154750324,0.2436977783005123,0.0,0.0,1904.0441945735329,173.40815496290452,14.472085551402165,76.55533182933767,340.9262395992338,3.627942740272125,0.0078131372713032,1.0320853208780123e-10,0.0002661591960015,0.0272358671281518,0.003347973572638,0.0284044528482958,0.8403955471517041,0.0,0.0,0.0,0.0,0.0017598779970893,28356.44137640867,0.0002024569118209,68.6184622586913,0.0,0.0,0.0,0.0,0.0333284950641959,1.2594898150354256e-06,8.718489511928643e-10,3.473035164173315e-14,2.1496302827913675e-09,0.1258909818555463,0.0026480966253553,0.0246873589292873,9.795993478992406e-07,1.176764534204453e-09,3.235574781792633e-10,3.5049670994724217e-10,2.499788192355904e-07,4.3273310600943693e-07,6.674308796688348e-07,0.9965645918557788,0.9787853996565642,0.7368978202793333,1e-07,1e-07,2014-08-08 18:33:00,3.4376,52.7086333333333,0.0233,81.2344295112858,16290.772916666669,220,8,2014,,,,2151.602281866386,-59.67784677854616,2393.0965427359265,-62.00020287213647
11,11,11,11,11,11,11,11,11,11,11,11,11,11,resultsCefas,11,2322.95633651221,1,2090.1495514247,2,2322.95633651221,2090.1495514246994,1,4,1,1,3,1,auto,34.73,18.3,0.0,0.0,412.4931714285714,10205.231591728883,67.79875463934272,0.04195,0.3349,28017.617926692343,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.022922043167796,430.88676273145455,429.3940958017647,1906.3116385652545,169.2193443629959,14.618568496449448,439.8375125439993,74.74492424912287,3.4139844515145183,0.0460498141057317,0.0107349124815624,0.0,0.0,0.0077836560447284,11.17028867046344,4.049114389599339,2.619181680173633,8.022922043167796,8.01393593857201,8.108816363538377,8.145543396569135,0.00018711687881,0.0002207164811172,-0.0002690236564209,-0.0002207164811172,-0.0002370420781081,0.0002559756692691,1.1795647860355076,1.1939824688839844,0.6955406126711852,0.2449121116877101,0.0,0.0,1906.3116385652545,169.2193443629959,14.618568496449528,74.74492424912287,337.7482471794485,3.4139844515145183,0.0077836560447284,1.4071948444872588e-10,0.0003656983867063,0.0371187886986971,0.004465512773877,0.0107349124815624,0.3241650875184375,0.0,0.0,0.0,0.0,0.0017022310700482,28017.61622446127,0.0001983191461969,67.79855632019652,0.0,0.0,0.0,0.0,0.0340446425308983,1.2369923368733614e-06,8.42042603785775e-10,3.2384671471744755e-14,2.099261587531336e-09,0.128113915743668,0.0026609666935617,0.0246516938699909,9.628279917862125e-07,1.141183536140068e-09,3.1413058659971964e-10,3.3268846450269437e-10,2.436609572380211e-07,4.264939028298913e-07,6.593366974491101e-07,0.9965358255142774,0.97964987169745,0.7385714947651248,1e-07,1e-07,2014-08-09 03:57:00,2.79903333333333,52.77795,,73.10336106148047,16291.164583333331,221,8,2014,,,,2139.713348949239,-49.563797524539495,2374.793404859753,-51.83706834754366
12,12,12,12,12,12,12,12,12,12,12,12,12,12,resultsCefas,12,2329.6194149251,1,2085.21044423327,2,2329.6194149251,2085.21044423327,1,4,1,1,3,1,auto,34.723,18.3392185952,0.0,0.0,412.4100314285715,10203.174677788713,67.78508947140504,0.05875,0.3661,28011.97083986577,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.043982270965918,408.0856121838483,406.672625092381,1894.611663096722,176.768723140475,13.83005799607327,416.5840760547616,77.8058792334602,3.596524646320627,0.0648101941029496,0.0123173438054321,0.0,0.0,0.00741326453089,10.908603784750754,4.23010646636486,2.736489082969779,8.043982270965918,8.034992627785963,8.129990502474227,8.166696869574517,0.0001911528262808,0.0002268885867489,-0.0002790581226143,-0.0002268885867489,-0.0002446176958485,0.0002653523709688,1.186948637712544,1.204662632069469,0.6849928770754117,0.2555704919475268,0.0,0.0,1894.611663096722,176.768723140475,13.830057996073188,77.8058792334602,334.6041521951113,3.596524646320627,0.00741326453089,1.7785550918763143e-10,0.0004851116439699,0.0517195820755439,0.0065453061026305,0.0123173438054321,0.3537826561945678,0.0,0.0,0.0,0.0,0.0016235990130541,28011.969216266763,0.0001890067156991,67.78490046468934,0.0,0.0,0.0,0.0,0.0340078410562593,1.2379808711810287e-06,8.43146317320562e-10,3.250130279968348e-14,2.101352049156057e-09,0.1279011234681078,0.0026586748332509,0.024648591408892,9.634541170950634e-07,1.1436488143382471e-09,3.1462864107008863e-10,3.3376078524673916e-10,2.4401548486243657e-07,4.263727577811683e-07,6.590934972101463e-07,0.9965375228891168,0.979599643002686,0.738406920292924,1e-07,1e-07,2014-08-09 03:55:00,2.79436666666667,52.7780333333333,0.0434,72.79869172459144,16291.163194444443,221,8,2014,,,,2134.870937080279,-49.660492847008754,2380.912634243457,-51.29321931835739
13,13,13,13,13,13,13,13,13,13,13,13,13,13,resultsCefas,13,2306.72872042024,1,2168.64327314348,2,2306.72872042024,2168.64327314348,1,4,1,1,3,1,auto,34.864,8.07,0.0,0.0,414.0847085714285,10244.606801440706,68.06034499700677,,,28125.719303086724,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468535631346331,9.677987748818522e-07,5.67192380775964e-10,1.1766709720128314e-14,1.5680456116297907e-09,0.1963860196025573,0.0032531023008994,0.0249010347031502,7.767644035428067e-07,6.484465741431741e-10,2.0035640480502038e-10,1.4165726679823804e-10,1.602805307355655e-07,4.295254206154777e-07,6.775562053524395e-07,0.9960523307774466,0.9895731356916504,0.7780280687156479,1e-07,1e-07,2014-08-13 11:28:00,2.70511666666667,55.7326,,250.59250773069164,16295.477777777778,225,8,2014,,,,2216.91795888806,-48.27468574457998,2362.954641585271,-56.2259211650312
14,14,14,14,14,14,14,14,14,14,14,14,14,14,resultsCefas,14,2300.83717178312,1,2048.21549478371,2,2300.83717178312,2048.21549478371,1,4,1,1,3,1,auto,34.858,16.5319503232,0.0,0.0,414.0134457142857,10242.843732349133,68.04863199591732,0.02525,1.1447,28120.878942949657,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.089541409207232,355.357456950068,354.09882954957914,1855.404125854908,180.13049440639742,12.680874522404302,361.9438349408701,81.74351146597864,3.369311339227797,0.0278876395506266,0.039650308045277,0.0,0.0,0.0067569046858162,10.65891434410614,4.300940626391484,2.7709779531044245,8.089541409207232,8.080731599590115,8.170252207272451,8.208217276009215,0.0001921598606256,0.0002293906991751,-0.0002845153489749,-0.0002293906991751,-0.0002481442851526,0.0002702372350406,1.1937493003396509,1.2135870443334489,0.6753936521101638,0.2745937988069714,0.0,0.0,1855.404125854908,180.13049440639742,12.680874522404356,81.74351146597864,332.2699342483071,3.369311339227797,0.0067569046858162,6.376977848282175e-11,0.0001939827274666,0.0222243948031307,0.0028316224056328,0.039650308045277,1.105049691954723,0.0,0.0,0.0,0.0,0.0013799879789971,28120.87756296168,0.0001667447195418,68.04846525119778,0.0,0.0,0.0,0.0,0.035811681553805,1.1905507243139192e-06,7.899640247743106e-10,2.7415724949807682e-14,2.001800692211547e-09,0.1376896699582242,0.0027574905819017,0.0247517975271888,9.322351475322028e-07,1.0367259931158743e-09,2.9195999575879327e-10,2.8783230890372976e-10,2.2787752333299405e-07,4.289872067319203e-07,6.658474144727298e-07,0.9964581370789536,0.9818027623211816,0.745614462929598,1e-07,1e-07,2014-08-13 11:35:00,2.7091,55.7339,0.0319,250.8811939072397,16295.482638888889,225,8,2014,,,,2103.363564672683,-55.14806988897317,2357.2497295659696,-56.41255778284949
15,15,15,15,15,15,15,15,15,15,15,15,15,15,resultsCefas,15,2316.6713353269,1,2120.52377975344,2,2316.6713353269,2120.52377975344,1,4,1,1,3,1,auto,34.581,16.44,0.0,0.0,410.7234771428572,10161.448709288125,67.5078817789551,0.23005,2.9928,27897.41564995532,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.977496809301948,485.4032132512693,483.6819896877931,1957.7384708682728,145.3901070785399,17.395201806626442,494.34781940173656,65.26626158690428,2.5687505155061867,0.2480697200220901,0.08031532619132,0.0,0.0,0.0087544842696606,12.212900812088394,3.4779256000217464,2.23925098472838,7.977496809301948,7.968718898654386,8.057769433297013,8.096375506381714,0.0001736298208247,0.0002005296151912,-0.000237292406988,-0.0002005296151912,-0.0002126335912681,0.0002262926236267,1.154926119480408,1.1603082666826197,0.7317125020081663,0.2236269334166238,0.0,0.0,1957.7384708682728,145.3901070785399,17.395201806626606,65.26626158690428,345.4572155559529,2.5687505155061867,0.0087544842696606,1.0032297425240363e-09,0.0023538724541899,0.2073225320598407,0.0203735944827395,0.08031532619132,2.91248467380868,0.0,0.0,0.0,0.0,0.0017773298638187,27897.41387262545,0.0002150329433314,67.50766674601176,0.0,0.0,0.0,0.0,0.035964129691608,1.1853002999351348e-06,7.82137973915209e-10,2.7053603275457228e-14,1.989746089119589e-09,0.1374125737061357,0.0027483919322005,0.024710738126254,9.276128759337152e-07,1.0349618562835207e-09,2.9042765588356936e-10,2.8607165812086524e-10,2.2695196665200341e-07,4.247860034462076e-07,6.597626286611618e-07,0.9964540334375884,0.9819062494069616,0.7453210588379647,1e-07,1e-07,2014-08-14 15:39:00,2.66783333333333,53.8365166666667,0.1215,135.02066377686222,16296.652083333332,226,8,2014,,,,2164.8599329689314,-44.33615321549132,2364.9681201284216,-48.29678480152143
16,16,16,16,16,16,16,16,16,16,16,16,16,16,resultsCefas,16,2313.04645772952,1,2114.70313078343,2,2313.04645772952,2114.70313078343,1,4,1,1,3,1,auto,34.574,16.8981291872,0.0,0.0,410.6403371428571,10159.391795347952,67.49421661101742,0.16685,2.63,27891.76856312874,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.976011439737231,486.8186390680458,485.102319312725,1950.6129280301943,146.87677393161565,17.213428821620003,496.0595041932685,65.76410440505751,2.674765531648251,0.1802207977883755,0.0716759631756836,0.0,0.0,0.0087575139176536,12.123325285080991,3.514700719903502,2.265297859748914,7.976011439737231,7.967185391907508,8.057619163818392,8.095866855668055,0.0001744325984048,0.0002017711806831,-0.0002392719449546,-0.0002017711806831,-0.0002141428114115,0.0002281306787879,1.1567286305905031,1.1626883615795354,0.7290140030328565,0.2227359209898711,0.0,0.0,1950.6129280301943,146.87677393161565,17.213428821619978,65.76410440505751,344.8762327377996,2.674765531648251,0.0087575139176536,7.25443296401001e-10,0.0016949049509425,0.1500893901334094,0.0150657041902046,0.0716759631756836,2.558324036824316,0.0,0.0,0.0,0.0,0.0018103826846756,27891.76675274605,0.0002169649732357,67.49399964604419,0.0,0.0,0.0,0.0,0.035484119816222,1.1975461819617382e-06,7.9573889578367e-10,2.826664588823749e-14,2.015181671720413e-09,0.1349231505541489,0.0027243090552506,0.0246905313762795,9.358219012759808e-07,1.060786546951609e-09,2.960782782917856e-10,2.970108568614923e-10,2.309887813439715e-07,4.245535568812245e-07,6.587119153387738e-07,0.9964744165124686,0.9813714583691912,0.743564310239092,1e-07,1e-07,2014-08-14 15:37:00,2.66906666666667,53.8361666666667,0.1042,135.04204160691003,16296.650694444445,226,8,2014,,,,2159.1646772584777,-44.461546475047726,2361.3428230053537,-48.29636527583352
17,17,17,17,17,17,17,17,17,17,17,17,17,17,resultsCefas,17,2358.8287949353,1,2117.66086637436,2,2358.8287949353,2117.66086637436,1,4,1,1,3,1,auto,34.324,19.27,0.0,0.0,407.67105142857145,10085.930583199026,67.00617489895767,0.1196499999999999,1.588,27690.086890751165,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.024487208215817,437.3008459483572,435.804176538645,1926.868047130672,176.32610255763782,14.466716686050004,446.9676446298418,75.404375954803,3.72878401792144,0.1320543809895675,0.0529792211286177,0.0,0.0,0.0077084290484068,11.069500506109758,4.235279508918132,2.744333439526917,8.024487208215817,8.015432805804492,8.113034120668136,8.149708858792398,0.0001913059098922,0.0002263786819279,-0.0002771984248705,-0.0002263786819279,-0.0002436815064798,0.000263848245988,1.1833334477508848,1.2004518807810989,0.6901406816492182,0.249968967091798,0.0,0.0,1926.868047130672,176.32610255763782,14.466716686050004,75.404375954803,332.26667547376843,3.72878401792144,0.0077084290484068,3.9276662688993103e-10,0.001019441380545,0.1052067350710425,0.0134238231556458,0.0529792211286177,1.5350207788713823,0.0,0.0,0.0,0.0,0.0017433331559713,27690.085147418013,0.00019912328519,67.00597577567247,0.0,0.0,0.0,0.0,0.0331954521430961,1.258910310294861e-06,8.649229580793334e-10,3.5243580258143506e-14,2.1449765853116276e-09,0.1224361826493723,0.0025939247114823,0.0245324245046069,9.754254366309751e-07,1.205994898791279e-09,3.2621513180032216e-10,3.6057684764935255e-10,2.5238893130402213e-07,4.199044777700276e-07,6.480308860387385e-07,0.996577483387972,0.978372486694221,0.734047133423368,1e-07,1e-07,2014-08-15 09:32:00,5.35923333333333,53.7507833333333,0.0258,51.83454357885186,16297.397222222222,227,8,2014,,,,2155.8987570778954,-38.23789070353541,2398.511412313105,-39.6826173778054
18,18,18,18,18,18,18,18,18,18,18,18,18,18,resultsCefas,18,2356.1256096594,1,2111.87866003519,2,2356.1256096594,2111.87866003519,1,4,1,1,3,1,auto,34.165,19.402698272,0.0,0.0,405.7825857142857,10039.209252272309,66.69578037008765,0.1334499999999999,1.2594,27561.81734711903,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.030733618057598,429.96015461558216,428.491036762462,1919.302872820372,178.39243763300638,14.183349581812143,439.54614742164057,76.03710838979566,3.8198618626047582,0.1476109437154459,0.0427934678860765,0.0,0.0,0.0075934916567826,10.992838164780794,4.290438174510571,2.780212298228844,8.030733618057598,8.02167831823998,8.119558479890948,8.15643895241447,0.0001921140499276,0.000227771901291,-0.0002796832776094,-0.0002277719012911,-0.0002454823014681,0.0002661790487176,1.1856077230004125,1.2038458630048885,0.6868985931861242,0.2527563023139715,0.0,0.0,1919.302872820372,178.39243763300638,14.18334958181209,76.03710838979566,329.74547732449,3.8198618626047582,0.0075934916567826,4.250221611485784e-10,0.0011175532189363,0.1170539485716148,0.0152784977844266,0.0427934678860765,1.2166065321139234,0.0,0.0,0.0,0.0,0.0017232998512848,27561.81562381918,0.0001962994774629,66.6955840706102,0.0,0.0,0.0,0.0,0.033100691414637,1.2607561289073863e-06,8.65962944567448e-10,3.5588856975093844e-14,2.148390023981618e-09,0.1214474758001098,0.0025799985192519,0.0244975707437886,9.758526289139148e-07,1.2160767047779702e-09,3.277130381011164e-10,3.6473379451926687e-10,2.535387940248571e-07,4.174210040038594e-07,6.441662787987836e-07,0.996583130233466,0.9781911572600752,0.7332285481699329,1e-07,1e-07,2014-08-15 09:30:00,5.35756666666667,53.75085,0.0354,51.88871987477291,16297.395833333334,227,8,2014,,,,2146.432957804177,-34.554297768987,2391.8565774080857,-35.73096774868554
19,19,19,19,19,19,19,19,19,19,19,19,19,19,resultsCefas,19,2365.99481511624,1,2139.66940976437,2,2365.99481511624,2139.66940976437,1,4,1,1,3,1,auto,34.357,18.57,0.0,0.0,408.0629971428571,10095.627463202683,67.07059640494955,0.2434499999999999,2.8635,27716.708871505005,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.004371544751171,463.0820688571748,461.4832727495884,1957.33063190552,166.71634914065683,15.622428718193616,472.8713532197463,71.55104642833989,3.3351153322825025,0.2665713724306801,0.0888585765891616,0.0,0.0,0.0081131215899047,11.475022100074836,4.000844561162046,2.5880388904401617,8.004371544751171,7.995387145236792,8.090812015279514,8.128062467632848,0.0001864632060055,0.0002186881620202,-0.0002643786207907,-0.0002186881620202,-0.0002341309456572,0.0002519204450557,1.1728220634249438,1.185577140323594,0.7052885193509089,0.241254936243166,0.0,0.0,1957.33063190552,166.71634914065683,15.622428718193616,71.55104642833989,336.5119507145172,3.3351153322825025,0.0081131215899047,8.93713818531517e-10,0.0022185551556255,0.2158915145769272,0.0253399293737333,0.0888585765891616,2.7746414234108387,0.0,0.0,0.0,0.0,0.0017867246686615,27716.707084780337,0.0002069339766883,67.07038947097286,0.0,0.0,0.0,0.0,0.0338526435099426,1.2403495581915715e-06,8.4322301893238e-10,3.301712942831948e-14,2.104960510368965e-09,0.1258554373791964,0.0026295837617799,0.0245753783335948,9.633715088341554e-07,1.161979007897181e-09,3.170450241966749e-10,3.4066855621796555e-10,2.459510177166296e-07,4.206877141111537e-07,6.503403635727621e-07,0.9965474886308338,0.9792982080730478,0.736757690094437,1e-07,1e-07,2014-08-16 08:46:00,6.3088,54.564,0.129,116.52281688887884,16298.365277777775,228,8,2014,,,,2177.735809686411,-38.066399922041,2406.196245981563,-40.20143086532335
20,20,20,20,20,20,20,20,20,20,20,20,20,20,resultsCefas,20,2364.86360938792,1,2142.21785748467,2,2364.86360938792,2142.21785748467,1,4,1,1,3,1,auto,34.36,18.6597536064,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,0.16205,4.5775,27719.12905157353,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.995860459327201,473.61609543932434,471.98276122874097,1961.8580616717288,164.4228938435656,15.936901969375306,483.6856722429427,70.55465998347735,3.298346090910335,0.1771853873610733,0.1398755962613861,0.0,0.0,0.0082684658021225,11.56333325594182,3.94604370680393,2.5531708297798152,7.995860459327201,7.986866470999657,8.082575065475655,8.119737992065437,0.0001852595449831,0.0002168542631247,-0.0002614412350562,-0.0002168542631247,-0.0002318853302217,0.0002491553171508,1.170542997633281,1.182398152535329,0.7086087431591976,0.2372699009250421,0.0,0.0,1961.8580616717288,164.4228938435656,15.936901969375306,70.55465998347735,337.54396858795127,3.298346090910335,0.0082684658021225,6.18576862209937e-10,0.0015055015794086,0.1439036076243788,0.0166408901776356,0.1398755962613861,4.437624403738614,0.0,0.0,0.0,0.0,0.0018273062318472,27719.127224267304,0.0002112569163037,67.07624164857796,0.0,0.0,0.0,0.0,0.0337658560407714,1.2428056612276076e-06,8.46124449901416e-10,3.3299350620285215e-14,2.110254775418567e-09,0.1254276111600887,0.0026253228529041,0.0245712406208383,9.650059851461008e-07,1.167466462125294e-09,3.18222549125669e-10,3.4315031693246075e-10,2.467752910982275e-07,4.206991484318823e-07,6.502100085761077e-07,0.996551354089712,0.9791815689786224,0.7364249245673776,1e-07,1e-07,2014-08-16 08:41:00,6.3074,54.5651333333333,0.1378,116.67767275229984,16298.361805555556,228,8,2014,,,,2180.242195226823,-38.024337742152966,2405.190869342276,-40.32725995435612
21,21,21,21,21,21,21,21,21,21,21,21,21,21,resultsCefas,21,2362.28923780895,1,2132.36049778734,2,2362.28923780895,2132.36049778734,1,4,1,1,3,1,auto,34.46,17.4,0.0,0.0,409.28634285714287,10125.893482608042,67.27166959031817,0.05225,3.2631,27799.801720524567,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.02876957063018,432.35577452299583,430.841044896635,1948.8575928716427,168.4275639635709,15.075340952126805,440.8336095889219,73.26404974989984,3.1627560056676,0.0571966178533192,0.1020667704954521,0.0,0.0,0.0077306969101491,11.386136780295493,4.03505492120887,2.6032446067469595,8.02876957063018,8.019899575555947,8.11178135335342,8.149844243265488,0.0001872769086594,0.0002200734276035,-0.000266795489548,-0.0002200734276035,-0.0002359003712107,0.0002541801564928,1.1751231327922598,1.1884600870356057,0.7019493057274053,0.2520933902237326,0.0,0.0,1948.8575928716427,168.4275639635709,15.075340952126696,73.26404974989984,336.02229310724306,3.1627560056676,0.0077306969101491,1.7467193491208948e-10,0.0004600463109488,0.0463832890007673,0.0054066645136119,0.1020667704954521,3.161033229504548,0.0,0.0,0.0,0.0,0.0016283241585109,27799.800092200407,0.0001931126821688,67.271476477636,0.0,0.0,0.0,0.0,0.0349904938972175,1.2098830477731737e-06,8.088416216289256e-10,2.96003003937261e-14,2.040578277803389e-09,0.1319834429479126,0.0026930152360073,0.0246495417983069,9.43605400335672e-07,1.090933581896302e-09,3.0219393339357536e-10,3.09606933027038e-10,2.3540620295763605e-07,4.226657642913381e-07,6.55136120443732e-07,0.9964965666804568,0.9807686281592012,0.7414046956595,1e-07,1e-07,2014-08-17 15:45:00,6.69631666666667,55.6630666666667,0.0429,88.76156649319582,16299.65625,229,8,2014,,,,2173.2183621985896,-40.857864411249466,2405.2488276354616,-42.95958982651155
22,22,22,22,22,22,22,22,22,22,22,22,22,22,resultsCefas,22,2362.68787616291,1,2129.17626257798,2,2362.68787616291,2129.17626257798,1,4,1,1,3,1,auto,34.455,17.5400013408,0.0,0.0,409.2269571428571,10124.424258365065,67.26190875607698,0.0541499999999999,2.9416999999999995,27795.768087077013,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.033708248832555,426.7185764577326,425.2262189253022,1943.5835214933009,170.7737488083298,14.818992276349404,435.16170445398313,74.1717470790224,3.241616111302496,0.0593802359231129,0.0935580637371739,0.0,0.0,0.0076360396124555,11.294056533384383,4.091841011987017,2.640737295578625,8.033708248832555,8.024823895075741,8.117131827341462,8.155085736815229,0.0001885218350275,0.0002219854740159,-0.0002698929174977,-0.0002219854740159,-0.0002382451379818,0.0002570749867216,1.1775053748205375,1.191838068072863,0.6985060474181002,0.254527689762507,0.0,0.0,1943.5835214933009,170.7737488083298,14.81899227634954,74.1717470790224,335.0552100638347,3.241616111302496,0.0076360396124555,1.7621891057769802e-10,0.0004692903696404,0.0479811828089494,0.0056995266451912,0.0935580637371739,2.848141936262826,0.0,0.0,0.0,0.0,0.0016171560747079,27795.76646992093,0.0001912413486209,67.26171751472836,0.0,0.0,0.0,0.0,0.034849667346012,1.2136020119458822e-06,8.130357736349301e-10,2.9995308525534835e-14,2.0483958361034302e-09,0.1312486637142995,0.0026856803878858,0.024642279618586,9.460651806839172e-07,1.0991566447704566e-09,3.0395643898654593e-10,3.1316740950481976e-10,2.3665868110247842e-07,4.225447372128941e-07,6.547360420977239e-07,0.9965027125258556,0.9805977228468564,0.7408634305113904,1e-07,1e-07,2014-08-17 15:43:00,6.69483333333333,55.6631666666667,0.05,88.85557999147521,16299.65486111111,229,8,2014,,,,2170.064940169252,-40.88867759127197,2405.5031247192314,-42.81524855632142
23,23,23,23,23,23,23,23,23,23,23,23,23,23,resultsCefas,23,2329.82180480488,1,2193.1987568289,2,2329.82180480488,2193.1987568289,1,4,1,1,3,1,auto,34.856,10.76,0.0,0.0,413.98969142857146,10242.256042651945,68.04472766222086,0.45505,2.259,28119.265489570644,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.918127207375869,562.3701522640769,560.2262557978571,2061.400259223947,107.80174357163344,23.996754033319377,569.4869927923737,51.02925093151218,1.2841672480140076,0.4752961581920916,0.0416482506319124,0.0,0.0,0.0104004003895172,14.531481779312074,2.570022038069647,1.6364216517198995,7.918127207375869,7.909948327992548,7.982949941123258,8.02475393274611,0.0001509273995685,0.0001682745307205,-0.0001901271620152,-0.0001682745307205,-0.0001747045203613,0.0001816454295117,1.1149369246512455,1.11085373119402,0.793823449362935,0.1982039327352888,0.0,0.0,2061.400259223947,107.80174357163344,23.996754033319256,51.02925093151218,362.9604404970593,1.2841672480140076,0.0104004003895172,2.994169778030313e-09,0.0061734539481366,0.4224569249291258,0.0264196181285677,0.0416482506319124,2.2173517493680874,0.0,0.0,0.0,0.0,0.0016742006230684,28119.26381537002,0.000229549672417,68.04449811254844,0.0,0.0,0.0,0.0,0.0428340403274099,1.037248030641619e-06,6.31446050814188e-10,1.550580728120605e-14,1.6975895478084515e-09,0.1746813364591311,0.0030829493992412,0.0248957138154446,8.262795670766337e-07,7.55121603212865e-10,2.2679577723622616e-10,1.7810638831946424e-10,1.8025540978340706e-07,4.296200745166748e-07,6.747240592572949e-07,0.9961877484827592,0.9875030674653328,0.767705046147504,1e-07,1e-07,2014-08-18 10:25:00,5.29595,55.7724166666667,0.2967,177.5824857998983,16300.434027777776,230,8,2014,,,,2239.867125000472,-46.66836817157173,2384.496973265125,-54.67516846024501
