,Unnamed: 0,Unnamed: 0.1,dataset,level_1,datetime,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,total_nitrate,pH_total_spectro_out,distance_to_shore,datenum,dayofyear,month,year,oxygen umol/kg,aou,%_aou_from_oxygen,oxygen_saturation,chlorophyll,calcium umol/kg,calcium_corrected
10,10,10,RWSnmean,10,2018-11-30,2391.078571428571,1.0,2202.092857142857,2.0,2391.078571428571,2202.092857142857,1.0,4.0,1.0,1.0,3.0,1.0,33.01428571428571,12.15,0.0,0.0,392.11538775510206,9701.07778720968,64.44939408972112,0.4184615384615384,5.076923076923077,26633.50542083255,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.034065405576056,435.7707695112404,434.1374255832316,2040.4448072643315,141.57068539836888,18.022968875761403,441.8106494707316,62.28818491008149,1.8984603201531327,0.4471074363219056,0.1202927454396869,0.0,0.0,0.0079448570910622,12.932648548869016,3.409711010690001,2.1694729499789145,8.034065405576056,8.025877609832726,8.10157284897515,8.1464123997216,0.0001707315396453,0.0001957312794788,-0.0002294674547483,-0.0001957312794788,-0.0002068797329809,0.0002194111106652,1.145620415570335,1.1499485816811177,0.7461608639129639,0.258089288856896,0.0,0.0,2040.4448072643315,141.57068539836888,18.022968875761407,62.28818491008149,330.7995623426658,1.8984603201531327,0.0079448570910622,1.7360390204025695e-09,0.0044200718211972,0.3809754917506597,0.0330659731536424,0.1202927454396869,4.95663033148339,0.0,0.0,0.0,0.0,0.0013330185565723,26699.549294812365,0.0001763666485265,64.60903797603284,0.0,0.0,0.0,0.0,0.0414147165374155,1.0560592037872664e-06,6.391403375431961e-10,1.7391857614456806e-14,1.727216814866987e-09,0.1584576927103795,0.0028997631530414,0.0245800521838666,8.334483426119419e-07,8.303298553145717e-10,2.392068351073599e-10,2.0252550425850502e-10,1.903396127685209e-07,4.02535238169887e-07,6.328027235382427e-07,0.9962550894429614,0.9862701577784396,0.7574115234254375,1e-07,1e-07,3.9472785714285714,52.56209285714285,3.623076923076923,8.034646010930627,43.70831559474164,17865.0,334,11,2018,,,,,,,
11,11,11,RWSnmean,11,2018-12-31,2393.784615384616,1.0,2218.307142857143,2.0,2393.784615384616,2218.307142857143,1.0,4.0,1.0,1.0,3.0,1.0,33.355000000000004,9.335714285714284,0.0,0.0,396.1621,9801.194924909789,65.114525223014,0.4914285714285714,5.828571428571428,26908.368728615696,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.033348920951068,433.0242183384558,431.34066384189913,2075.939865318129,128.7693781506732,19.629218069659427,437.9866694950064,58.24210729982082,1.422688641867389,0.5232260433541367,0.1274191841866659,0.0,0.0,0.0080712454984644,13.65445276699908,3.0975321273521748,1.9616581256741463,8.033348920951068,8.02546393390035,8.093894583497974,8.139822049236011,0.0001632685067079,0.0001849908343561,-0.000213462995202,-0.0001849908343561,-0.0001941569543856,0.0002042970371247,1.1325870589064817,1.1329628768212203,0.7660922789633708,0.2578751825287976,0.0,0.0,2075.939865318129,128.7693781506732,19.62921806965944,58.24210729982082,336.8464817111683,1.422688641867389,0.0080712454984644,2.111846350098473e-09,0.0055043772397945,0.4549959650615042,0.0341150402022393,0.1274191841866659,5.854888508121026,0.0,0.0,0.0,0.0,0.00120625714663,26835.45184080665,0.0001699014439732,64.93790947182535,0.0,0.0,0.0,0.0,0.0453363991076607,9.871757227413138e-07,5.768654899463736e-10,1.3198618413375663e-14,1.5988093526009902e-09,0.1795623496653975,0.0030847740695419,0.0246756329733103,7.868222290722043e-07,7.098068074654413e-10,2.110815234260972e-10,1.5970316070039294e-10,1.690166573093478e-07,4.076443598043373e-07,6.435338670953555e-07,0.9961163903436484,0.988607865757527,0.768613530160141,1e-07,1e-07,3.9472785714285714,52.56209285714285,6.458571428571429,8.032555497901807,43.70831559474164,17896.0,365,12,2018,,,,,,,
12,12,12,RWSnmean,12,2019-01-31,2354.975,1.0,2206.125,2.0,2354.975,2206.125,1.0,4.0,1.0,1.0,3.0,1.0,32.603125,6.3675,0.0,0.0,387.23197321428574,9580.260329371891,63.64673977399426,0.535625,10.029375,26301.81109894015,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.041228351784497,415.79500646310873,414.1153701086444,2070.7318945498573,114.46097225446223,20.932133195680297,419.6877531255352,53.52311242098481,1.058419413421344,0.5616704144340818,0.1872193360461679,0.0,0.0,0.0080512394956887,14.502367306700323,2.761435256646702,1.7380297372098463,8.041228351784497,8.033734343195134,8.09460109835929,8.143162566317557,0.0001528203762961,0.0001713326364424,-0.0001950308003582,-0.0001713326364424,-0.0001787006208594,0.0001867480928853,1.1203633783218256,1.1177902675021958,0.7854048383541247,0.2574790672131471,0.0,0.0,2070.7318945498573,114.46097225446223,20.932133195680244,53.52311242098481,333.7088607933009,1.058419413421344,0.0080512394956887,2.4000732543543104e-09,0.0063636876286572,0.4968522031083839,0.0324091068628855,0.1872193360461679,9.842155663953832,0.0,0.0,0.0,0.0,0.0010511249716194,26301.81004781517,0.0001582792010854,63.646581494793175,0.0,0.0,0.0,0.0,0.0504230988263932,9.053910933212472e-07,5.02814795857843e-10,9.586862459869003e-15,1.448551914815272e-09,0.2009312110416613,0.0032285723350958,0.0245377565548667,7.261397401183427e-07,5.999243699482288e-10,1.8277734274523883e-10,1.242594439001862e-10,1.4751530674996745e-07,3.971078068848028e-07,6.309041881451018e-07,0.9959629596701264,0.9906948699412652,0.7772878719659062,1e-07,1e-07,3.88194375,52.86004375,18.365625,8.050699008979997,53.50085632110021,17927.0,31,1,2019,,,,,,,
13,13,13,RWSnmean,13,2019-02-28,2360.5214285714287,1.0,2220.3214285714284,2.0,2360.5214285714283,2220.3214285714284,1.0,4.0,1.0,1.0,3.0,1.0,32.392857142857146,6.118571428571428,0.0,0.0,384.7345918367347,9518.474202725203,63.23626183402971,0.6514285714285714,12.28,26132.182406636868,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.024313791484634,436.396744414831,434.6278870172603,2088.6587804668734,109.46471606911028,22.197932035444573,440.407421031238,51.0554422745957,0.9896722801802852,0.6801805977191586,0.2175575128590999,0.0,0.0,0.008392451943149,14.917258106061125,2.6440782209993308,1.6629150298660325,8.024313791484634,8.016865700815076,8.077047305882699,8.126143251301801,0.0001495992011318,0.000166911555981,-0.0001888483512119,-0.000166911555981,-0.00017359236582,0.0001808508985587,1.1148615606234782,1.111559419076288,0.7942589826958332,0.2494650137903293,0.0,0.0,2088.6587804668734,109.46471606911028,22.19793203544459,51.0554422745957,333.67914956213906,0.9896722801802852,0.008392451943149,3.304096741108397e-09,0.0082732552686365,0.606130024688421,0.0370252881674172,0.2175575128590999,12.0624424871409,0.0,0.0,0.0,0.0,0.0010806602164459,26132.181325976653,0.0001635868603295,63.23609824716937,0.0,0.0,0.0,0.0,0.0509123063889242,8.973438419935896e-07,4.94819122428429e-10,9.289292434249106e-15,1.4333186598909127e-09,0.2021867307974945,0.0032326382090238,0.0245031459089536,7.198121127613097e-07,5.92499810148977e-10,1.8034277063604262e-10,1.216978156063383e-10,1.45715368266973e-07,3.940259140885856e-07,6.265107486306072e-07,0.9959498300082577,0.9908566744209067,0.7775608104830196,1e-07,1e-07,3.9472785714285714,52.56209285714285,22.94428571428572,8.03616878984666,43.70831559474164,17955.0,59,2,2019,,,,,,,
14,14,14,RWSnmean,15,2019-04-30,2360.455555555556,1.0,2108.692592592593,2.0,2360.455555555556,2108.6925925925925,1.0,4.0,1.0,1.0,3.0,1.0,32.67703703703704,9.046296296296296,0.0,0.0,388.1098370370371,9601.979000704438,63.79102840238379,0.2722222222222222,4.935555555555555,26361.437911894,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.20994908796982,284.91102564951404,283.795095822422,1914.012802227841,181.4836043603992,13.19618600435266,288.056322720452,80.77113167409415,2.242143176964303,0.294699221928058,0.1742036177584098,0.0,0.0,0.0056908855153578,11.497056597569,4.386359751684834,2.772181912301792,8.20994908796982,8.202144736495864,8.269428512532958,8.316800209720812,0.0001880488641228,0.000224865420837,-0.0002817054699791,-0.000224865420837,-0.0002443188697909,0.0002680156696285,1.1881785368937994,1.2153340333121838,0.6867302048177554,0.3696886900030284,0.0,0.0,1914.012802227841,181.4836043603992,13.19618600435266,80.77113167409415,307.33870536294296,2.242143176964303,0.0056908855153578,8.04870084233099e-10,0.0024266487878482,0.2448919225260797,0.0249036501034241,0.1742036177584098,4.761351937797145,0.0,0.0,0.0,0.0,0.0008244624010483,26361.4370874316,0.0001177359120738,63.7909106664717,0.0,0.0,0.0,0.0,0.0459657638350824,9.726256146229042e-07,5.599793292082107e-10,1.2666357534302678e-14,1.5697040213631215e-09,0.1800938313786015,0.0030671586461317,0.0245508128713983,7.736353402034088e-07,7.00017860932463e-10,2.074247382631e-10,1.5696033129095254e-10,1.6652193138476498e-07,3.979495489672152e-07,6.296097214450614e-07,0.9961014398119848,0.9888059002226518,0.7680237068378388,1e-07,1e-07,4.103811111111111,52.86287407407408,11.276666666666666,8.22243782538292,38.83147761918631,18016.0,120,4,2019,,,,,,,
15,15,15,RWSnmean,16,2019-05-31,2379.9166666666665,1.0,2106.775,2.0,2379.9166666666665,2106.775,1.0,4.0,1.0,1.0,3.0,1.0,32.50333333333334,11.724166666666669,0.0,0.0,386.04673333333335,9550.93706218911,63.45192979059706,0.1208333333333333,3.692083333333333,26221.306498049435,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.217091575329116,272.31753301528414,271.292425082932,1898.8174300509213,196.54161698198004,11.415952967098171,276.0156525749332,84.96132272014253,2.781987122434662,0.1331513956978479,0.145856110727713,0.0,0.0,0.005326120890435,10.741207773264456,4.754089755065994,3.016389857347683,8.217091575329116,8.209004960354251,8.282953739603782,8.32941261214863,0.0001976325542325,0.000238009774546,-0.000300149042108,-0.000238009774546,-0.000259534728532,0.0002856152703372,1.2016210834887138,1.2321461128409548,0.6657834271893207,0.369722279244313,0.0,0.0,1898.8174300509213,196.54161698198004,11.415952967098155,84.96132272014253,301.08541061319085,2.781987122434662,0.005326120890435,2.512088422903069e-10,0.0008813322886152,0.1067526056379616,0.0131993951555475,0.145856110727713,3.54622722260562,0.0,0.0,0.0,0.0,0.0008720303017931,26221.305626019133,0.0001165460256322,63.45181324457144,0.0,0.0,0.0,0.0,0.0421089296263435,1.0389323419406657e-06,6.199029826945181e-10,1.650452241983038e-14,1.6929434433110154e-09,0.160270107825671,0.0028989513748167,0.0244832203079787,8.18719285476734e-07,8.092077136900602e-10,2.338852736344279e-10,1.9644658255524166e-10,1.8659284193414561e-07,3.953339408161534e-07,6.228436638846605e-07,0.9962343293003144,0.9866316992650368,0.7579101652849854,1e-07,1e-07,4.441375,52.863191666666665,4.95,8.214310913824086,17.0661833976292,18047.0,151,5,2019,,,,,,,
16,16,16,RWSnmean,17,2019-06-30,2386.5875,1.0,2163.8625,2.0,2386.5875,2163.8625,1.0,4.0,1.0,1.0,3.0,1.0,32.9725,14.723125,0.0,0.0,391.6190928571429,9688.79927032193,64.36782140356256,0.22375,2.315,26599.79576987801,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.06973192407021,400.1785408708294,398.7300284934926,1984.015407998791,164.6434786518964,15.203613349312404,406.8330102620317,70.34660003708747,2.632840770165211,0.2438539061931302,0.0705903804819409,0.0,0.0,0.0072316265091434,11.810223670456256,3.976916916320773,2.542194739508969,8.06973192407021,8.061272484633001,8.143931452141839,8.187331259162335,0.0001836493038623,0.0002147317429221,-0.0002586383851364,-0.0002147317429221,-0.0002296971356857,0.0002469449817185,1.1686188473053194,1.181074776748316,0.7117384602507806,0.27746584680715,0.0,0.0,1984.015407998791,164.6434786518964,15.203613349312397,70.34660003708747,321.2724928200554,2.632840770165211,0.0072316265091434,7.374598291022765e-10,0.0020054228073514,0.1996352459797873,0.0221093304754013,0.0705903804819409,2.2444096195180587,0.0,0.0,0.0,0.0,0.0013499041973893,26599.794419973816,0.000168865805191,64.36765253775738,0.0,0.0,0.0,0.0,0.0382261144840788,1.1224259505604084e-06,7.045770633907771e-10,2.2359431964416148e-14,1.856452464052696e-09,0.1429830707431813,0.0027587337426601,0.0244932664485544,8.779653287994983e-07,9.550731111598647e-10,2.6763821021685755e-10,2.5128037917218853e-10,2.113644967746371e-07,4.012957994922441e-07,6.277071744049546e-07,0.9963758615499894,0.9837493465009408,0.748096547508614,1e-07,1e-07,4.23663125,52.74633125,2.8925,8.073717011645655,27.67907871864629,18077.0,181,6,2019,,,,,,,
17,17,17,RWSnmean,18,2019-07-31,2374.485294117647,1.0,2129.188235294117,2.0,2374.485294117647,2129.188235294117,1.0,4.0,1.0,1.0,3.0,1.0,32.91764705882353,17.749411764705883,0.0,0.0,390.9675966386555,9672.6810161269,64.26073931026946,0.1088235294117647,1.4323529411764704,26555.544438232813,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.070568279750525,395.52554254091865,394.1457078847866,1935.0446690896467,180.36674512850328,13.776821075967732,403.4985721188692,74.99645577029632,3.547412483888663,0.1207234766301478,0.0512648089886339,0.0,0.0,0.007065999833345,11.12732083299041,4.373056607428088,2.813749279594164,8.070568279750525,8.061792668195185,8.153185750394936,8.194328970239598,0.0001916432111707,0.0002271999996019,-0.0002791095297255,-0.0002271999996019,-0.0002450790080461,0.000266057453166,1.1849741083704532,1.2047747156329829,0.6880436360992706,0.2766788952582878,0.0,0.0,1935.0446690896467,180.36674512850328,13.77682107596774,74.99645577029632,315.9711408683592,3.547412483888663,0.007065999833345,3.16134512200901e-10,0.0008820870561707,0.0951594071326365,0.0127820349068229,0.0512648089886339,1.3810881321878363,0.0,0.0,0.0,0.0,0.0014811685660438,26555.54295706425,0.0001746004106514,64.26056470985881,0.0,0.0,0.0,0.0,0.0349727638446271,1.2014492742072176e-06,7.898629849886884e-10,2.997590494600204e-14,2.018556822498524e-09,0.1270633326259056,0.0026031606432815,0.0243430300344709,9.2954744259158e-07,1.1198576915090543e-09,3.0421073194932527e-10,3.23098966233893e-10,2.3768237111774885e-07,3.995719880593208e-07,6.208774951976862e-07,0.9965111249639116,0.980251285161304,0.7370359786696536,1e-07,1e-07,4.477914705882353,53.04068529411765,0.5458823529411765,8.0732224507635,19.447892692911523,18108.0,212,7,2019,,,,,,,
18,18,18,RWSnmean,19,2019-08-31,2365.6208333333334,1.0,2146.0875,2.0,2365.620833333333,2146.0875,1.0,4.0,1.0,1.0,3.0,1.0,33.510416666666664,18.99708333333333,0.0,0.0,398.008005952381,9846.863311795702,65.4179244873445,0.2179166666666666,2.8633333333333333,27033.74750161041,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.9932558299531715,484.48867144205246,482.8245024406058,1966.347360947624,163.50554763404818,16.234591418327593,495.02879575986486,68.57076071776267,3.3749978288742457,0.2384952827355939,0.0885673397581009,0.0,0.0,0.0083760304967122,11.731098283796827,3.951115601091331,2.5540333353288385,7.9932558299531715,7.984297862744871,8.080185959927219,8.118881568239827,0.0001835080139064,0.0002146476547537,-0.0002587183827506,-0.0002146476547537,-0.0002295383310419,0.0002467051374682,1.1687637450732142,1.181457870160571,0.7115928843034224,0.2379125339125847,0.0,0.0,1966.347360947624,163.50554763404818,16.23459141832757,68.57076071776267,329.4372452346183,3.3749978288742457,0.0083760304967122,9.058943281214779e-10,0.0020941723749312,0.1931497031301938,0.0226727902556472,0.0885673397581009,2.774765993575232,0.0,0.0,0.0,0.0,0.001854807832921,27033.74564680259,0.0002132131882771,65.41771127415622,0.0,0.0,0.0,0.0,0.0336159277524811,1.2420019989627802e-06,8.396757318331966e-10,3.3951373435973523e-14,2.106049571439472e-09,0.1221311047885738,0.0025696774128173,0.0243947764594572,9.597192919689285e-07,1.194039052247081e-09,3.212407524657444e-10,3.5505955151080364e-10,2.4939709633082825e-07,4.078051017640694e-07,6.308682649048544e-07,0.9965655128903964,0.9786958822638246,0.733546731918624,1e-07,1e-07,4.204916666666667,52.939,1.02625,8.00022966522508,34.90928682925421,18139.0,243,8,2019,,,,,,,
19,19,19,RWSnmean,20,2019-09-30,2360.657142857143,1.0,2136.5285714285715,2.0,2360.657142857143,2136.5285714285715,1.0,4.0,1.0,1.0,3.0,1.0,33.55357142857143,18.050714285714285,0.0,0.0,398.5205612244898,9859.54411627379,65.50216978287862,0.3607142857142857,3.774285714285714,27068.56159981845,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.017732062423876,449.965805425784,448.4018595616352,1955.470104903836,165.57547385201264,15.482992672722569,459.1666468266386,70.28786267092673,3.2450619506785707,0.3946415820646599,0.1183510713040829,0.0,0.0,0.0079335734282443,11.587714895184243,3.994485379604839,2.5758664773666893,8.017732062423876,8.008869861026579,8.10184403125604,8.141346724468308,0.000184636200221,0.0002163960865378,-0.0002614396886578,-0.0002163960865378,-0.0002316679551801,0.0002492820096653,1.1716074930668106,1.1846414918485568,0.7072236478482437,0.2479003867851847,0.0,0.0,1955.470104903836,165.57547385201264,15.482992672722622,70.28786267092673,328.2326985535631,3.2450619506785707,0.0079335734282443,1.3223769224947383e-09,0.0033062875618707,0.3201744102730393,0.0372335865569987,0.1183510713040829,3.6559346429816313,0.0,0.0,0.0,0.0,0.0016949269138415,27068.55990489154,0.0001985253504756,65.50197125752814,0.0,0.0,0.0,0.0,0.0345159843005297,1.2170439443579022e-06,8.113214458377978e-10,3.1028745692844744e-14,2.0529463549194244e-09,0.1266587519713477,0.0026168477122949,0.0244524830319906,9.436236581350428e-07,1.1337130899656715e-09,3.0893279483895877e-10,3.281313363110579e-10,2.406983045241327e-07,4.08967939877276e-07,6.341038291882244e-07,0.9965249175963584,0.979944412215718,0.7371051611135053,1e-07,1e-07,3.9472785714285714,52.56209285714285,0.65,8.023215195411748,43.70831559474164,18169.0,273,9,2019,,,,,,,
20,20,20,RWSnmean,25,2020-02-29,2364.56,1.0,2216.83,2.0,2364.56,2216.83,1.0,4.0,1.0,1.0,3.0,1.0,32.439,7.679,0.0,0.0,385.2826371428572,9532.03304359612,63.32634039002703,0.599,14.587,26169.40708102428,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.017690620561714,446.80314705950286,445.0291774500788,2080.713324211065,114.618435401347,21.498240387587703,451.38148052422576,52.57036274067188,1.146539664428594,0.6286820055184325,0.2740114332823627,0.0,0.0,0.0084548404308134,14.554915024022128,2.767015586636977,1.744332828696486,8.017690620561714,8.010061240419853,8.073905616115226,8.122400781320327,0.0001530836936835,0.0001715507112776,-0.0001951905848625,-0.0001715507112776,-0.0001788821761173,0.0001868918390685,1.119703077148596,1.1174578566307705,0.7865142896728188,0.2467823262992237,0.0,0.0,2080.713324211065,114.618435401347,21.49824038758772,52.57036274067188,332.7122744021853,1.146539664428594,0.0084548404308134,2.917303840054677e-09,0.0072935750875796,0.5547308355544966,0.0369755864406197,0.2740114332823627,14.312988566717635,0.0,0.0,0.0,0.0,0.001165772162337,26169.40591525211,0.0001702450674049,63.32617014495962,0.0,0.0,0.0,0.0,0.048191372978892,9.363161589207264e-07,5.2765973758718e-10,1.0929866822943974e-14,1.5030971858025907e-09,0.1891478305954907,0.0031347207345661,0.0245206617090866,7.476361316414063e-07,6.47008385813527e-10,1.9423019161972048e-10,1.3907342654560807e-10,1.564636700752112e-07,3.947699901905061e-07,6.26252477204806e-07,0.9960319542231868,0.9898264792391348,0.7720961338858849,1e-07,1e-07,3.70112,52.00757,30.528,8.026899444681131,21.43611421167744,18321.0,60,2,2020,,,,,,,
21,21,21,RWSnmean,26,2020-03-31,2346.86875,1.0,2183.775,2.0,2346.86875,2183.775,1.0,4.0,1.0,1.0,3.0,1.0,32.59875,7.886875,0.0,0.0,387.18001071428574,9578.974758159284,63.638199044033215,0.47875,9.435625,26298.28166967354,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.052536259349486,407.3332227882469,405.7218877313267,2040.9114338453949,123.46634694714646,19.397219207458587,411.589914136408,57.07081090180264,1.2688543357253736,0.5049524883405477,0.1890752056698342,0.0,0.0,0.0078231501208486,13.875351721683716,2.9788134834406024,1.878756006826261,8.052536259349486,8.044872361212411,8.109188319324048,8.157266421352166,0.0001583269715699,0.0001790956778888,-0.0002062783096729,-0.0001790956778888,-0.0001877927747331,0.0001974105072599,1.1300246938928984,1.1296153216047136,0.7702868791927407,0.2632482422537915,0.0,0.0,2040.9114338453949,123.46634694714646,19.397219207458544,57.07081090180264,330.1091998124831,1.2688543357253736,0.0078231501208486,2.097319869811596e-09,0.0054738365441542,0.4415998322791842,0.0316763290793417,0.1890752056698342,9.246549794330166,0.0,0.0,0.0,0.0,0.0010890821961882,26298.280580591345,0.0001584389090326,63.63804060512418,0.0,0.0,0.0,0.0,0.0477911109875673,9.423954055776176e-07,5.333769381919214e-10,1.1166229644470902e-14,1.514406224741004e-09,0.1887193986587894,0.0031331986006671,0.0245361218272034,7.518901711440397e-07,6.524747180344997e-10,1.962000328628108e-10,1.4157765048028303e-10,1.5794414868924146e-07,3.970554874295041e-07,6.295135386864009e-07,0.9960426656490148,0.9896792729461124,0.7720270573355328,1e-07,1e-07,3.88194375,52.86004375,23.9225,8.067188025432994,53.50085632110021,18352.0,91,3,2020,,,,,,,
22,22,22,RWSnmean,28,2020-05-31,2402.5875,1.0,2119.16875,2.0,2402.5875,2119.16875,1.0,4.0,1.0,1.0,3.0,1.0,32.61375,10.951875,0.0,0.0,387.35816785714286,9583.38243088822,63.6674815467568,0.17625,1.253125,26310.382570016194,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.234561519313779,266.63968144897154,265.62590514705465,1903.1504949560288,204.5569379830218,11.461317060948668,270.0802018171672,87.30382944128885,2.779932039229028,0.1951583999115126,0.0503879670759747,0.0,0.0,0.005235097518755,10.779476981593968,4.947215805747247,3.1354299700853785,8.234561519313779,8.226548717678535,8.298609465015899,8.345200825747193,0.0001995735627083,0.0002419401156053,-0.0003100851378792,-0.0002419401156053,-0.0002653992690544,0.0002948353102936,1.2056897852313635,1.2451759151062505,0.6617653092822052,0.3936719622103266,0.0,0.0,1903.1504949560288,204.5569379830218,11.461317060948634,87.30382944128885,300.05433841585403,2.779932039229028,0.005235097518755,3.3999454516862647e-10,0.0012332984874437,0.1548750020936161,0.0201416990789454,0.0503879670759747,1.2027370329240252,0.0,0.0,0.0,0.0,0.0008307935533002,26310.38173922264,0.0001128785064346,63.66736866825036,0.0,0.0,0.0,0.0,0.0431517114929255,1.0204303171289135e-06,6.02683132090881e-10,1.5310236572142742e-14,1.658010016416424e-09,0.1659722976675811,0.0029501120125583,0.0245211415561105,8.066608979724192e-07,7.783040863821636e-10,2.2612806995528518e-10,1.8421379868056816e-10,1.807521407790766e-07,3.9685178301205473e-07,6.259340797646254e-07,0.9961965877633738,0.9872924442453754,0.7609870415849359,1e-07,1e-07,4.23663125,52.74633125,5.03625,8.206839954797028,27.67907871864629,18413.0,152,5,2020,,,,,,,
23,23,23,RWSnmean,29,2020-06-30,2382.8233333333333,1.0,2134.003333333333,2.0,2382.8233333333333,2134.003333333333,1.0,4.0,1.0,1.0,3.0,1.0,32.85033333333333,14.694333333333333,0.0,0.0,390.1681019047619,9652.90122465182,64.12933168693603,0.1203333333333333,1.201,26501.240659309504,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.123134951672359,345.18108591204543,343.92988543947314,1939.143862546024,181.67693360827693,13.18253717903261,350.925452352769,77.15625520365334,3.004424554263306,0.1321554551550328,0.0405043979868447,0.0,0.0,0.0063987878864734,11.147805363751138,4.395271644326823,2.8090140243863337,8.123134951672359,8.11469155639176,8.197155043941935,8.240801112651559,0.0001920553632046,0.0002279472385641,-0.0002805662670737,-0.0002279472385641,-0.000246123564853,0.000267511261116,1.18590546296876,1.2061245647384589,0.6868923823499086,0.3069742201556015,0.0,0.0,1939.143862546024,181.67693360827693,13.18253717903261,77.15625520365334,313.0118467011086,3.004424554263306,0.0063987878864734,3.289028779017933e-10,0.0009863419120828,0.1065385267007595,0.012808464391588,0.0405043979868447,1.1604956020131554,0.0,0.0,0.0,0.0,0.0011882856771816,26501.23947102383,0.0001489667394091,64.12918272019662,0.0,0.0,0.0,0.0,0.0383695754671666,1.1201076034920182e-06,7.022773457998406e-10,2.248015799517493e-14,1.852488788543069e-09,0.1435660520620757,0.0027574550025323,0.0244579388543898,8.752124603815011e-07,9.558766911147255e-10,2.6754538211490356e-10,2.5323749633648487e-10,2.112787741578943e-07,3.994722406497037e-07,6.250670918878e-07,0.996373302797022,0.9836899110017748,0.7480529330109341,1.0000000000000001e-07,1.0000000000000001e-07,4.344416666666667,53.12563,2.688,8.130463623420468,32.042807315419445,18443.0,182,6,2020,,,,,,,
24,24,24,RWSnmean,30,2020-07-31,2394.0066666666667,1.0,2145.37,2.0,2394.0066666666667,2145.37,1.0,4.0,1.0,1.0,3.0,1.0,32.942,17.33833333333333,0.0,0.0,391.25684,9679.83700243976,64.30828031469127,0.205,1.2706666666666666,26575.190605847947,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.079820392799435,388.7553386913091,387.3924201326357,1948.8881256068005,182.78535667045537,13.69651772274442,396.379481145818,75.81112595450784,3.474925614164768,0.2270995360266309,0.0432051206721649,0.0,0.0,0.0069293611148828,11.11650062974666,4.42699933134307,2.846151771376444,8.079820392799435,8.071084994710267,8.161284823753236,8.20272765742471,0.0001933227312259,0.0002293671707777,-0.0002821105159255,-0.0002293671707777,-0.0002475637834619,0.0002689449950229,1.1858426314142307,1.20626613314724,0.6868375022423954,0.2835721679082638,0.0,0.0,1948.8881256068005,182.78535667045537,13.696517722744431,75.81112595450784,315.4457140454922,3.474925614164768,0.0069293611148828,5.630555642782693e-10,0.0016296838023616,0.1796410946794791,0.0237292209551036,0.0432051206721649,1.2274615459945015,0.0,0.0,0.0,0.0,0.0014292970893362,26575.18917655085,0.0001698482113783,64.3081104664799,0.0,0.0,0.0,0.0,0.0353686607052366,1.1909554965946595e-06,7.779335068799302e-10,2.875108507826098e-14,1.996213274397008e-09,0.1289835440588054,0.0026237153798123,0.0243728318271978,9.230475579147248e-07,1.0957225955016738e-09,2.9897206960533747e-10,3.1155238420625227e-10,2.339746685322385e-07,4.000762975353897e-07,6.222180384158066e-07,0.9964934221035802,0.980787646660112,0.7385422596224217,1.0000000000000001e-07,1.0000000000000001e-07,4.529766666666666,52.925646666666665,1.3713333333333333,8.083058481170804,13.017540713386394,18474.0,213,7,2020,,,,,,,
